hotspot_id,jurisdiction,severity,location_raw,traffic_ps,circle_no_clean,geocode_query,source_file,point_no_in_source,latitude,longitude,geocode_match_quality,geocoded_display_name,geocode_query_used,geocode_query_used_v3,geocode_precision,map_latitude,map_longitude,jittered_for_display,elevation_m,Aug2000_flood_total_mm,Aug2008_flood_total_mm,Oct2020_flood_total_mm,Aug2000_flood_max_daily_mm,Aug2008_flood_max_daily_mm,Oct2020_flood_max_daily_mm,snapshot_date,current_day_rain_mm,cum_rainfall_3day,cum_rainfall_5day,slope_degrees
HR0216,GHMC-Hyderabad,Minor,"Kandukuri Veereshlingam Statue, Upper Tank Bund",Chikkadpally,9,"Kandukuri Veereshlingam Statue, Upper Tank Bund, Chikkadpally, Hyderabad, Telangana, India",Minor.pdf,73,17.400939,78.4976319,full,"Chikkadpally, Ward 87 Ramnagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500027, India",,"Chikkadpally, Hyderabad, Telangana, India",ward_level,17.4015285,78.4974357,True,497.3804000000037,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.6634929636617162
HR0217,GHMC-Hyderabad,Minor,Reliance Apartment near Indira park X Road,Chikkadpally,9,"Reliance Apartment near Indira park X Road, Chikkadpally, Hyderabad, Telangana, India",Minor.pdf,74,17.400939,78.4976319,full,"Chikkadpally, Ward 87 Ramnagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500027, India",,"Chikkadpally, Hyderabad, Telangana, India",ward_level,17.4010848,78.4980603,True,497.3804000000037,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.6634929636617162
HR0218,GHMC-Hyderabad,Minor,"Metro Café, Mushherabad.",Chikkadpally,9,"Metro Café, Mushherabad., Chikkadpally, Hyderabad, Telangana, India",Minor.pdf,75,17.400939,78.4976319,full,"Chikkadpally, Ward 87 Ramnagar, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500027, India",,"Chikkadpally, Hyderabad, Telangana, India",ward_level,17.4017355,78.4976166,True,497.3804000000037,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.6634929636617162
HR0219,GHMC-Hyderabad,Minor,Bagya laxmi Temple,Charminar,5,"Bagya laxmi Temple, Charminar, Hyderabad, Telangana, India",Minor.pdf,76,17.3616024,78.4746421,full,"Charminar, Charminar Circle, Laad Bazaar, Khilwat, Ward 49 Ghansi Bazar, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, 500002, India",,"Charminar, Hyderabad, Telangana, India",point_level,17.3619588,78.4740355,True,507.8353734783998,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,1.28235895672826
HR0220,GHMC-Hyderabad,Minor,Gulzar House,Charminar,5,"Gulzar House, Charminar, Hyderabad, Telangana, India",Minor.pdf,77,17.3616024,78.4746421,full,"Charminar, Charminar Circle, Laad Bazaar, Khilwat, Ward 49 Ghansi Bazar, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, 500002, India",,"Charminar, Hyderabad, Telangana, India",point_level,17.360970599999998,78.4744972,True,507.8353734783998,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,1.28235895672826
HR0221,GHMC-Hyderabad,Minor,High Court Gate No.5,Charminar,5,"High Court Gate No.5, Charminar, Hyderabad, Telangana, India",Minor.pdf,78,17.3616024,78.4746421,full,"Charminar, Charminar Circle, Laad Bazaar, Khilwat, Ward 49 Ghansi Bazar, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, 500002, India",,"Charminar, Hyderabad, Telangana, India",point_level,17.3624241,78.4750147,True,507.8353734783998,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,1.28235895672826
HR0222,GHMC-Hyderabad,Minor,High Court Gate No.3,Charminar,5,"High Court Gate No.3, Charminar, Hyderabad, Telangana, India",Minor.pdf,79,17.3616024,78.4746421,full,"Charminar, Charminar Circle, Laad Bazaar, Khilwat, Ward 49 Ghansi Bazar, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, 500002, India",,"Charminar, Hyderabad, Telangana, India",point_level,17.3610957,78.47431449999999,True,507.8353734783998,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,1.28235895672826
HR0223,GHMC-Hyderabad,Minor,Nagul Chinta near petrol pump,Falaknuma,5,"Nagul Chinta near petrol pump, Falaknuma, Hyderabad, Telangana, India",Minor.pdf,80,17.3326604,78.4751984,full,"Falaknuma, Quadri chaman road, Jangamet, Ward 45 Jangammet, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500065, India",,"Falaknuma, Hyderabad, Telangana, India",point_level,17.3319629,78.4751309,True,524.1266707455845,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,2.437898583197498
HR0224,GHMC-Hyderabad,Minor,Santsoh Nagar,Falaknuma,4,"Santsoh Nagar, Falaknuma, Hyderabad, Telangana, India",Minor.pdf,81,17.3326604,78.4751984,full,"Falaknuma, Quadri chaman road, Jangamet, Ward 45 Jangammet, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500065, India",,"Falaknuma, Hyderabad, Telangana, India",point_level,17.333036600000003,78.4745045,True,524.1266707455845,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,2.437898583197498
HR0225,GHMC-Hyderabad,Minor,Santsoh Nagar,Falaknuma,4,"Santsoh Nagar, Falaknuma, Hyderabad, Telangana, India",Minor.pdf,82,17.3326604,78.4751984,full,"Falaknuma, Quadri chaman road, Jangamet, Ward 45 Jangammet, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500065, India",,"Falaknuma, Hyderabad, Telangana, India",point_level,17.3331401,78.4752371,True,524.1266707455845,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,2.437898583197498
HR0226,GHMC-Hyderabad,Minor,"Singareni colony junction, infront of iron steel shop Champapet.",Falaknuma,4,"Singareni colony junction, infront of iron steel shop Champapet., Falaknuma, Hyderabad, Telangana, India",Minor.pdf,83,17.3326604,78.4751984,full,"Falaknuma, Quadri chaman road, Jangamet, Ward 45 Jangammet, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500065, India",,"Falaknuma, Hyderabad, Telangana, India",point_level,17.332718000000003,78.4756799,True,524.1266707455845,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,2.437898583197498
HR0227,GHMC-Hyderabad,Minor,Near Sama Narsimha Reddy garden towards Champapet.,Falaknuma,4,"Near Sama Narsimha Reddy garden towards Champapet., Falaknuma, Hyderabad, Telangana, India",Minor.pdf,84,17.3326604,78.4751984,full,"Falaknuma, Quadri chaman road, Jangamet, Ward 45 Jangammet, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500065, India",,"Falaknuma, Hyderabad, Telangana, India",point_level,17.3325542,78.47583379999999,True,524.1266707455845,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,2.437898583197498
HR0228,GHMC-Hyderabad,Minor,*D mart and Indian Oil Petrol Pump at Champapet.,Falaknuma,4,"*D mart and Indian Oil Petrol Pump at Champapet., Falaknuma, Hyderabad, Telangana, India",Minor.pdf,85,17.3326604,78.4751984,full,"Falaknuma, Quadri chaman road, Jangamet, Ward 45 Jangammet, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500065, India",,"Falaknuma, Hyderabad, Telangana, India",point_level,17.3322347,78.47506969999999,True,524.1266707455845,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,2.437898583197498
HR0229,GHMC-Hyderabad,Minor,I S Sadan towards Champapet.,Falaknuma,4,"I S Sadan towards Champapet., Falaknuma, Hyderabad, Telangana, India",Minor.pdf,86,17.3326604,78.4751984,full,"Falaknuma, Quadri chaman road, Jangamet, Ward 45 Jangammet, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500065, India",,"Falaknuma, Hyderabad, Telangana, India",point_level,17.332084400000003,78.47537299999999,True,524.1266707455845,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,2.437898583197498
HR0230,GHMC-Hyderabad,Minor,"I S Sadan, Near Royal Embassy School.",Falaknuma,4,"I S Sadan, Near Royal Embassy School., Falaknuma, Hyderabad, Telangana, India",Minor.pdf,87,17.3326604,78.4751984,full,"Falaknuma, Quadri chaman road, Jangamet, Ward 45 Jangammet, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bandlaguda mandal, Hyderabad, Telangana, 500065, India",,"Falaknuma, Hyderabad, Telangana, India",point_level,17.332811600000003,78.4751759,True,524.1266707455845,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,2.437898583197498
HR0231,GHMC-Hyderabad,Minor,"Opp. Sweekar Hotel, towards IS Sadan.",Off;27854987,4,"Opp. Sweekar Hotel, towards IS Sadan., Off;27854987, Hyderabad, Telangana, India",Minor.pdf,88,17.3529835,78.5068224,retry_success,"Hotel Sweekar, IS Sadan Main Road, Lakshmi Nagar, Saidabad mandal, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Telangana, 500059, India","Mir Chowk, Charminar, Hyderabad, Telangana, India","Sweekar Hotel, IS Sadan, Hyderabad, Telangana, India",point_level,17.3529835,78.5068224,False,514.909859968037,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,3.1337510563289057
HR0232,GHMC-Hyderabad,Minor,ACP office at saidabad T Junction.,Off;27854987,4,"ACP office at saidabad T Junction., Off;27854987, Hyderabad, Telangana, India",Minor.pdf,89,17.3636186,78.480489,retry_success,"میر چوک تھانہ, Darul Shifa Road, Panjeshah, Purani Haveli, Ward 32 Patthergatti, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Charminar mandal, Hyderabad, Telangana, 500002, India","Mir Chowk, Charminar, Hyderabad, Telangana, India",,unresolved,17.3634098,78.48100740000001,True,507.52020076795327,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,4.272781088723041
HR0233,GHMC-Hyderabad,Minor,OPP. Srinivasa Hospital.,Off;27854987,4,"OPP. Srinivasa Hospital., Off;27854987, Hyderabad, Telangana, India",Minor.pdf,90,17.4938323,78.5398865,retry_success,"Srinivasa Hospital, 8th cross road, Nirmal Nagar, AS Rao Nagar, Ward 1 Kapra, Greater Hyderabad Municipal Corporation East Zone, Hyderabad, Malkajgiri mandal, Medchal–Malkajgiri, Telangana, 500094, India","Mir Chowk, Charminar, Hyderabad, Telangana, India","Srinivasa Hospital, Hyderabad, Telangana, India",point_level,17.4938323,78.5398865,False,566.6123200000161,249.8,237.7,165.5,128.0,58.8,73.2,2026-09-09,1.6,15.6,23.4,1.2598211960594974
HR0234,GHMC-Hyderabad,Minor,Directors Lane SJ Museum,Off;27854987,5,"Directors Lane SJ Museum, Off;27854987, Hyderabad, Telangana, India",Minor.pdf,91,17.3636186,78.480489,retry_success,"میر چوک تھانہ, Darul Shifa Road, Panjeshah, Purani Haveli, Ward 32 Patthergatti, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Charminar mandal, Hyderabad, Telangana, 500002, India","Mir Chowk, Charminar, Hyderabad, Telangana, India",,unresolved,17.363559199999997,78.4800903,True,507.52020076795327,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,4.272781088723041
HR0235,GHMC-Hyderabad,Minor,Zoopark near H.P Petrol Pump,Bahadurpura,5,"Zoopark near H.P Petrol Pump, Bahadurpura, Hyderabad, Telangana, India",Minor.pdf,92,17.3570672,78.4545419,full,"Bahadurpura, Ward 56 Kishanbagh, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, 500064, India",,"Bahadurpura, Hyderabad, Telangana, India",ward_level,17.3575397,78.4547012,True,500.2072400000191,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,2.229506318070535
HR0236,GHMC-Hyderabad,Minor,Tadban X roads,Bahadurpura,5,"Tadban X roads, Bahadurpura, Hyderabad, Telangana, India",Minor.pdf,93,17.3570672,78.4545419,full,"Bahadurpura, Ward 56 Kishanbagh, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, 500064, India",,"Bahadurpura, Hyderabad, Telangana, India",ward_level,17.3564444,78.45482539999999,True,500.2072400000191,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,2.229506318070535
HR0237,GHMC-Hyderabad,Minor,Allandullah Hotel near Metro theatre Bahadurpura,Bahadurpura,5,"Allandullah Hotel near Metro theatre Bahadurpura, Hyderabad, Telangana, India",Minor.pdf,94,17.3570672,78.4545419,full,"Bahadurpura, Ward 56 Kishanbagh, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, 500064, India",,"Bahadurpura, Hyderabad, Telangana, India",ward_level,17.3569115,78.4542719,True,500.2072400000191,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,2.229506318070535
HR0238,GHMC-Hyderabad,Minor,Padmavathi Mess (Bahadurprua),Bahadurpura,5,"Padmavathi Mess (Bahadurprua), Bahadurpura, Hyderabad, Telangana, India",Minor.pdf,95,17.3570672,78.4545419,full,"Bahadurpura, Ward 56 Kishanbagh, Greater Hyderabad Municipal Corporation South Zone, Hyderabad, Bahadurpura mandal, Hyderabad, Telangana, 500064, India",,"Bahadurpura, Hyderabad, Telangana, India",ward_level,17.3566739,78.4540847,True,500.2072400000191,231.1,237.4,166.0,126.3,52.5,84.9,2026-09-09,3.7,10.7,14.4,2.229506318070535
HR0239,GHMC-Hyderabad,Minor,Near DM&HS,Sultan Bazar,8,"Near DM&HS, Sultan Bazar, Hyderabad, Telangana, India",Minor.pdf,96,17.3870437,78.4869648,full,"Sultan Bazar, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500095, India",,"Sultan Bazar, Hyderabad, Telangana, India",ward_level,17.3877313,78.486441,True,510.40441559038806,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.164286303809851
HR0240,GHMC-Hyderabad,Minor,94 Bus stop lane,Sultan Bazar,8,"94 Bus stop lane, Sultan Bazar, Hyderabad, Telangana, India",Minor.pdf,97,17.3870437,78.4869648,full,"Sultan Bazar, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500095, India",,"Sultan Bazar, Hyderabad, Telangana, India",ward_level,17.3870779,78.486783,True,510.40441559038806,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.164286303809851
HR0241,GHMC-Hyderabad,Minor,Near Central Library Afzalgunj,Sultan Bazar,8,"Near Central Library Afzalgunj, Sultan Bazar, Hyderabad, Telangana, India",Minor.pdf,98,17.3870437,78.4869648,full,"Sultan Bazar, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500095, India",,"Sultan Bazar, Hyderabad, Telangana, India",ward_level,17.3862625,78.48636359999999,True,510.40441559038806,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.164286303809851
HR0242,GHMC-Hyderabad,Minor,"Near Vikranthi Theater, Jambagh",Sultan Bazar,8,"Near Vikranthi Theater, Jambagh, Sultan Bazar, Hyderabad, Telangana, India",Minor.pdf,99,17.3870437,78.4869648,full,"Sultan Bazar, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500095, India",,"Sultan Bazar, Hyderabad, Telangana, India",ward_level,17.3866783,78.4865085,True,510.40441559038806,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.164286303809851
HR0243,GHMC-Hyderabad,Minor,At Azampura Bus stop.,Sultan Bazar,4,"At Azampura Bus stop., Sultan Bazar, Hyderabad, Telangana, India",Minor.pdf,100,17.3870437,78.4869648,full,"Sultan Bazar, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500095, India",,"Sultan Bazar, Hyderabad, Telangana, India",ward_level,17.3871238,78.4869468,True,510.40441559038806,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.164286303809851
HR0244,GHMC-Hyderabad,Minor,Opp Sham Hotel Moosarambagh,Sultan Bazar,4,"Opp Sham Hotel Moosarambagh, Sultan Bazar, Hyderabad, Telangana, India",Minor.pdf,101,17.3870437,78.4869648,full,"Sultan Bazar, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500095, India",,"Sultan Bazar, Hyderabad, Telangana, India",ward_level,17.3872255,78.4877892,True,510.40441559038806,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.164286303809851
HR0245,GHMC-Hyderabad,Minor,"Shalivahana Nagar, Maxvision.",Sultan Bazar,4,"Shalivahana Nagar, Maxvision., Sultan Bazar, Hyderabad, Telangana, India",Minor.pdf,102,17.3870437,78.4869648,full,"Sultan Bazar, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500095, India",,"Sultan Bazar, Hyderabad, Telangana, India",ward_level,17.3862067,78.4876614,True,510.40441559038806,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.164286303809851
HR0246,GHMC-Hyderabad,Minor,"R.S. Brother, Dilshuknagar.",Sultan Bazar,4,"R.S. Brother, Dilshuknagar., Sultan Bazar, Hyderabad, Telangana, India",Minor.pdf,103,17.3870437,78.4869648,full,"Sultan Bazar, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500095, India",,"Sultan Bazar, Hyderabad, Telangana, India",ward_level,17.3875702,78.4873077,True,510.40441559038806,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.164286303809851
HR0247,GHMC-Hyderabad,Minor,"Sulab Complex, Gaddiannaram.",Sultan Bazar,4,"Sulab Complex, Gaddiannaram., Sultan Bazar, Hyderabad, Telangana, India",Minor.pdf,104,17.3870437,78.4869648,full,"Sultan Bazar, Ward 78 Gunfoundry, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Nampally mandal, Hyderabad, Telangana, 500095, India",,"Sultan Bazar, Hyderabad, Telangana, India",ward_level,17.3872219,78.486441,True,510.40441559038806,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,3.164286303809851
HR0248,GHMC-Hyderabad,Minor,In front of Amberpet Temple,Kachiguda,9,"In front of Amberpet Temple, Kachiguda, Hyderabad, Telangana, India",Minor.pdf,105,17.4251271,78.5220874,full,"Don Bosco School, Ravindra Nagar, Sitaphalmandi, Osmania University, Amberpet, Secunderabad, Telangana 500061, Saibaba Temple Road., Manikeshwari Nagar, Musheerabad, Marredpally mandal, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Musheerabad mandal, Hyderabad, Telangana, 500061, India",,"Amberpet Temple, Hyderabad, Telangana, India",point_level,17.4251271,78.5220874,False,527.6637586783844,249.8,237.7,174.5,128.0,58.8,73.6,2026-09-09,2.2,11.1,19.2,3.2757138875824277
HR0249,GHMC-Hyderabad,Minor,Near Fever Hospital Bridge at SBI ATM,Kachiguda,9,"Near Fever Hospital Bridge at SBI ATM, Kachiguda, Hyderabad, Telangana, India",Minor.pdf,106,17.3900402,78.4946205,full,"Ward 80 Kachiguda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500027, India",,"Kachiguda, Hyderabad, Telangana, India",area_level,17.389804400000003,78.4950831,True,498.76355646399406,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.5696167807586496
HR0250,GHMC-Hyderabad,Minor,T.Y. Mandali free left in front of Rukkus Dental Hospital,Kachiguda,9,"T.Y. Mandali free left in front of Rukkus Dental Hospital, Kachiguda, Hyderabad, Telangana, India",Minor.pdf,107,17.3900402,78.4946205,full,"Ward 80 Kachiguda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500027, India",,"Kachiguda, Hyderabad, Telangana, India",area_level,17.389211300000003,78.4947852,True,498.76355646399406,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.5696167807586496
HR0251,GHMC-Hyderabad,Minor,Crown Cafe towards Sundaraiah Park free left,Kachiguda,9,"Crown Cafe towards Sundaraiah Park free left, Kachiguda, Hyderabad, Telangana, India",Minor.pdf,108,17.3900402,78.4946205,full,"Ward 80 Kachiguda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500027, India",,"Kachiguda, Hyderabad, Telangana, India",area_level,17.3901365,78.4938636,True,498.76355646399406,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.5696167807586496
HR0252,GHMC-Hyderabad,Minor,Crown Cafe (fly over starting),Kachiguda,9,"Crown Cafe (fly over starting), Kachiguda, Hyderabad, Telangana, India",Minor.pdf,109,17.3900402,78.4946205,full,"Ward 80 Kachiguda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500027, India",,"Kachiguda, Hyderabad, Telangana, India",area_level,17.390917700000003,78.4950471,True,498.76355646399406,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.5696167807586496
HR0253,GHMC-Hyderabad,Minor,"in front of church , Golnaka",Kachiguda,9,"in front of church , Golnaka, Kachiguda, Hyderabad, Telangana, India",Minor.pdf,110,17.3900402,78.4946205,full,"Ward 80 Kachiguda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500027, India",,"Kachiguda, Hyderabad, Telangana, India",area_level,17.3907251,78.4947825,True,498.76355646399406,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.5696167807586496
HR0254,GHMC-Hyderabad,Minor,"Mahanagar Co-operative Bank, Nimboliadda",Kachiguda,9,"Mahanagar Co-operative Bank, Nimboliadda, Kachiguda, Hyderabad, Telangana, India",Minor.pdf,111,17.3900402,78.4946205,full,"Ward 80 Kachiguda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500027, India",,"Kachiguda, Hyderabad, Telangana, India",area_level,17.3895155,78.4950192,True,498.76355646399406,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.5696167807586496
HR0255,GHMC-Hyderabad,Minor,at Petrol Pump near Royal Juice corner,Kachiguda,9,"at Petrol Pump near Royal Juice corner, Kachiguda, Hyderabad, Telangana, India",Minor.pdf,112,17.3900402,78.4946205,full,"Ward 80 Kachiguda, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Himayatnagar mandal, Hyderabad, Telangana, 500027, India",,"Kachiguda, Hyderabad, Telangana, India",area_level,17.390331800000002,78.49426679999999,True,498.76355646399406,249.8,237.7,170.7,128.0,58.8,80.5,2026-09-09,2.6,14.6,22.1,1.5696167807586496
HR0256,GHMC-Hyderabad,Minor,"Fever Hospital, Nallakunta(Free Left)",Nallakunta Sri. Raju Naik Sr. SI of Police,9,"Fever Hospital, Nallakunta(Free Left), Nallakunta Sri. Raju Naik Sr. SI of Police, Hyderabad, Telangana, India",Minor.pdf,113,17.3975005,78.50557,retry_success,"Nallakunta, Ward 81 Nallakunta, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, Hyderabad, Telangana, 500044, India","Nallakunta, Hyderabad, Telangana, India",,unresolved,17.3980144,78.5060452,True,494.9013999999538,249.8,237.7,174.5,128.0,58.8,73.6,2026-09-09,2.2,11.1,19.2,6.2204647510574995
HR0257,GHMC-Hyderabad,Minor,Tarnaka Bus Stop,Nallakunta Sri. Raju Naik Sr. SI of Police,18,"Tarnaka Bus Stop, Nallakunta Sri. Raju Naik Sr. SI of Police, Hyderabad, Telangana, India",Minor.pdf,114,17.4257801,78.5329322,retry_success,"Tarnaka Bus Stop, Habsiguda Main Road, Marredpally mandal, Greater Hyderabad Municipal Corporation North Zone, Hyderabad, Telangana, 500017, India","Nallakunta, Hyderabad, Telangana, India","Tarnaka Bus Stop, Hyderabad, Telangana, India",point_level,17.4257801,78.5329322,False,532.9756965087929,249.8,237.7,174.5,128.0,58.8,73.6,2026-09-09,2.2,11.1,19.2,3.4799461324353267
HR0258,GHMC-Hyderabad,Minor,OU Ladies Hostel Bus Stop,Nallakunta Sri. Raju Naik Sr. SI of Police,18,"OU Ladies Hostel Bus Stop, Nallakunta Sri. Raju Naik Sr. SI of Police, Hyderabad, Telangana, India",Minor.pdf,115,17.3975005,78.50557,retry_success,"Nallakunta, Ward 81 Nallakunta, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, Hyderabad, Telangana, 500044, India","Nallakunta, Hyderabad, Telangana, India",,unresolved,17.3967985,78.50621170000001,True,494.9013999999538,249.8,237.7,174.5,128.0,58.8,73.6,2026-09-09,2.2,11.1,19.2,6.2204647510574995
HR0259,GHMC-Hyderabad,Minor,Lalapet Bus Stop,Nallakunta Sri. Raju Naik Sr. SI of Police,18,"Lalapet Bus Stop, Nallakunta Sri. Raju Naik Sr. SI of Police, Hyderabad, Telangana, India",Minor.pdf,116,17.3975005,78.50557,retry_success,"Nallakunta, Ward 81 Nallakunta, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, Hyderabad, Telangana, 500044, India","Nallakunta, Hyderabad, Telangana, India",,unresolved,17.398018,78.50476090000001,True,494.9013999999538,249.8,237.7,174.5,128.0,58.8,73.6,2026-09-09,2.2,11.1,19.2,6.2204647510574995
HR0260,GHMC-Hyderabad,Minor,"Tarnaka, BSNL Office",Nallakunta Sri. Raju Naik Sr. SI of Police,18,"Tarnaka, BSNL Office, Nallakunta Sri. Raju Naik Sr. SI of Police, Hyderabad, Telangana, India",Minor.pdf,117,17.3975005,78.50557,retry_success,"Nallakunta, Ward 81 Nallakunta, Greater Hyderabad Municipal Corporation Central Zone, Hyderabad, Amberpet mandal, Hyderabad, Telangana, 500044, India","Nallakunta, Hyderabad, Telangana, India",,unresolved,17.3981485,78.5047924,True,494.9013999999538,249.8,237.7,174.5,128.0,58.8,73.6,2026-09-09,2.2,11.1,19.2,6.2204647510574995
